iteration NAG_barzilai-borwein_time_X NAG_barzilai-borwein_time_Y NAG_barzilai-borwein_objective_X NAG_barzilai-borwein_objective_Y NAG_barzilai-borwein_hpwl_X NAG_barzilai-borwein_hpwl_Y NAG_barzilai-borwein_euclidean_norm_X NAG_barzilai-borwein_euclidean_norm_Y
271 690.5999999999999 690.8 3.15041 0.72426 4.18756 1.76112 0.002583975 0.0023722699999999997
272 692.9 693.0999999999999 3.14974 0.72357 4.18785 1.76163 0.00257557 0.0023677075
273 695.4 695.5999999999999 3.14907 0.72287 4.18813 1.7621 0.0025666525 0.00236186
274 697.8 698.0 3.14841 0.72217 4.18838 1.76259 0.0025582250000000003 0.0023559049999999997
275 700.0999999999999 700.4 3.14774 0.72147 4.18863 1.76303 0.0025504125000000003 0.0023506075000000004
276 702.5 702.6999999999999 3.14707 0.72077 4.18887 1.76349 0.0025427825 0.00234542
277 704.9 705.1999999999999 3.14641 0.72007 4.18909 1.7639 0.0025356874999999997 0.0023395025
278 707.3 707.5999999999999 3.14575 0.71937 4.1893 1.76434 0.002530395 0.00233308
279 709.6999999999999 709.9 3.14509 0.71867 4.1895 1.76474 0.0025278525 0.0023269975
280 712.0 712.5 3.14443 0.71796 4.1897 1.76516 0.0025279400000000002 0.002321505
281 714.4 714.9 3.14378 0.71726 4.18989 1.76553 0.0025302475000000004 0.002316055
282 716.8 717.3 3.14313 0.71655 4.19008 1.76593 0.002534895 0.0023102825
283 719.1999999999999 719.6999999999999 3.14248 0.71585 4.19027 1.76628 0.002542195 0.00230454
284 721.5999999999999 722.0999999999999 3.14184 0.71514 4.19046 1.76666 0.0025517675 0.002299325
285 723.9 724.5 3.1412 0.71443 4.19065 1.76699 0.0025626825000000003 0.002294565
286 726.3 726.9 3.14057 0.71372 4.19083 1.76734 0.0025742775 0.00228986
287 728.6999999999999 729.3 3.13994 0.71301 4.19101 1.76766 0.0025841875 0.00228518
288 731.0999999999999 731.6999999999999 3.13932 0.7123 4.19117 1.76799 0.0026745925 0.00228121
289 733.4 734.0 3.1387 0.71159 4.19135 1.76829 0.002607385 0.00227845
290 735.8 736.5 3.13807 0.71088 4.19147 1.7686 0.002634285 0.002277675
291 738.1999999999999 738.8 3.13745 0.71016 4.19163 1.76887 0.002575875 0.0022694725
292 740.5 741.0999999999999 3.13684 0.70945 4.19174 1.76917 0.0025823775 0.0022623275
293 742.9 743.5999999999999 3.13622 0.70873 4.19187 1.76943 0.0026027274999999997 0.002259995
294 745.3 746.0999999999999 3.13561 0.70802 4.19199 1.76971 0.00287997 0.0022603425
295 747.6999999999999 748.4 3.13499 0.7073 4.19217 1.76996 0.0025808025 0.00225737
296 750.0999999999999 750.8 3.13437 0.70658 4.19216 1.77022 0.0025357400000000003 0.00225113
297 752.4 753.1999999999999 3.13375 0.70587 4.19223 1.77045 0.00252285 0.0022464750000000004
298 754.8 755.5999999999999 3.13313 0.70515 4.1923 1.77069 0.00259719 0.0022448950000000002
299 757.1999999999999 758.0 3.13251 0.70443 4.1924 1.7709 0.0026491325 0.00224356
300 759.5999999999999 760.5 3.13188 0.70371 4.19247 1.77113 0.0025427575 0.0022394850000000003
301 762.0 762.9 3.13126 0.70299 4.19247 1.77132 0.0025004775000000003 0.0022341500000000003
302 764.4 765.3 3.13064 0.70226 4.19248 1.77153 0.0025134249999999997 0.002230375
303 766.8 767.5999999999999 3.13002 0.70154 4.19252 1.7717 0.0025862425 0.0022279925
304 769.1999999999999 770.0999999999999 3.12939 0.70082 4.19257 1.7719 0.0025721525 0.0022248225
305 771.5999999999999 772.6999999999999 3.12877 0.70009 4.19258 1.77205 0.0025077475 0.0022198250000000004
306 774.0 775.0999999999999 3.12816 0.69937 4.19257 1.77223 0.0024952075 0.0022145725
307 776.3 777.5 3.12754 0.69864 4.19256 1.77237 0.002533925 0.00221037
308 778.6999999999999 780.0999999999999 3.12693 0.69791 4.19257 1.77254 0.0025834674999999996 0.002206585
309 781.0999999999999 782.5 3.12632 0.69718 4.19258 1.77266 0.0025565125 0.002201775
310 783.5 784.9 3.12571 0.69645 4.19256 1.77281 0.002526135 0.0021959149999999997
311 785.9 787.1999999999999 3.12511 0.69572 4.19255 1.77291 0.0025387375 0.00219021
312 788.1999999999999 789.5999999999999 3.12451 0.69499 4.19256 1.77305 0.002587945 0.0021851824999999997
313 790.5999999999999 791.9 3.12392 0.69426 4.19258 1.77314 0.00261106 0.0021800925000000004
314 793.0 794.3 3.12333 0.69353 4.19258 1.77326 0.002586885 0.0021742
315 795.4 796.6999999999999 3.12274 0.6928 4.19256 1.77334 0.002578445 0.002167875
316 797.8 799.0999999999999 3.12216 0.69206 4.19255 1.77345 0.0026062925 0.0021619399999999998
317 800.3 801.5 3.12159 0.69133 4.19254 1.77352 0.0026441 0.00215645
318 802.8 803.9 3.12102 0.6906 4.19254 1.77361 0.0026284075 0.002150815
319 805.1999999999999 806.3 3.12046 0.68986 4.19252 1.77367 0.0027981349999999998 0.002144755
320 807.5999999999999 808.5999999999999 3.1199 0.68913 4.19256 1.77376 0.0026356674999999997 0.0021387325
321 809.9 811.0 3.11935 0.68839 4.19248 1.77381 0.00261503 0.0021331875
322 812.3 813.4 3.11879 0.68766 4.19245 1.77389 0.0026377425 0.0021279725
323 814.6999999999999 815.6999999999999 3.11824 0.68692 4.19242 1.77393 0.00263198 0.0021226725
324 817.0 818.0999999999999 3.11769 0.68618 4.19238 1.774 0.00272646 0.00211728
325 819.4 820.8 3.11714 0.68545 4.19236 1.77403 0.0026292900000000003 0.00211215
326 821.8 823.1999999999999 3.11658 0.68471 4.19229 1.77409 0.002616125 0.00210745
327 824.1999999999999 825.5 3.11603 0.68397 4.19225 1.77411 0.0026160925 0.002102945
328 826.5999999999999 827.9 3.11547 0.68324 4.19219 1.77417 0.0026525875000000003 0.0020984124999999998
329 829.0 830.4 3.11491 0.6825 4.19214 1.77419 0.0026569124999999997 0.002093925
330 831.4 832.8 3.11434 0.68176 4.19207 1.77423 0.002628415 0.0020897000000000003
331 833.8 835.0999999999999 3.11377 0.68103 4.19197 1.77425 0.0026037725 0.0020857275
332 836.1999999999999 837.5 3.1132 0.68029 4.19186 1.77429 0.0026032925 0.0020818125
333 838.5999999999999 839.9 3.11263 0.67955 4.19176 1.7743 0.0026148699999999996 0.0020778425
334 841.0 842.3 3.11205 0.67881 4.19165 1.77435 0.0026038225 0.0020739225
335 843.4 844.5999999999999 3.11147 0.67808 4.19152 1.77435 0.002570815 0.0020701425000000002
336 845.6999999999999 847.0 3.11089 0.67734 4.19137 1.7744 0.002547795 0.0020664475
337 848.0999999999999 849.4 3.11031 0.6766 4.19124 1.7744 0.0025405325 0.0020626999999999998
338 850.5 851.8 3.10973 0.67586 4.19112 1.77444 0.0025346350000000004 0.0020588875
339 852.8 854.1999999999999 3.10915 0.67513 4.19099 1.77445 0.0025096750000000003 0.00205509
340 855.3 856.5999999999999 3.10856 0.67439 4.19084 1.7745 0.0024776474999999997 0.0020513575
341 857.8 859.0 3.10798 0.67365 4.1907 1.7745 0.0024555975 0.0020476275
342 860.1999999999999 861.4 3.10739 0.67291 4.19055 1.77455 0.0024432075000000004 0.0020438450000000003
343 862.5 863.8 3.1068 0.67217 4.19041 1.77456 0.0024267825 0.0020400375
344 865.0 866.1999999999999 3.10622 0.67144 4.19026 1.7746 0.0023984375 0.00203628
345 867.4 868.9 3.10563 0.6707 4.19011 1.77461 0.00237001 0.002032585
346 869.6999999999999 871.3 3.10504 0.66996 4.18995 1.77465 0.0023509449999999997 0.002028925
347 872.0999999999999 873.8 3.10446 0.66922 4.18979 1.77467 0.0023379575 0.00202528
348 874.5999999999999 876.1999999999999 3.10387 0.66849 4.18964 1.77472 0.0023199475 0.0020217025
349 877.0 878.5999999999999 3.10329 0.66775 4.18947 1.77473 0.00229614 0.0020182324999999997
350 879.5 881.0 3.10271 0.66701 4.1893 1.77478 0.0022773050000000003 0.00201487
351 881.9 883.4 3.10213 0.66627 4.18913 1.7748 0.002268335 0.0020115949999999997
352 884.3 885.9 3.10155 0.66553 4.18894 1.77486 0.0022632825 0.00200841
353 886.8 888.3 3.10098 0.6648 4.18875 1.77488 0.0022554375 0.002005345
354 889.1999999999999 890.8 3.1004 0.66406 4.18855 1.77494 0.002248845 0.00200242
355 891.6999999999999 893.1999999999999 3.09984 0.66332 4.18834 1.77497 0.0022454975 0.00199961
356 894.0999999999999 895.5999999999999 3.09927 0.66258 4.18813 1.77504 0.0022541224999999996 0.0019969025000000002
357 896.5 898.0 3.0987 0.66184 4.18791 1.77508 0.0022486700000000004 0.001994295
358 898.9 900.3 3.09813 0.6611 4.18768 1.77515 0.0022593525 0.0019917975
359 901.3 902.5999999999999 3.09756 0.66037 4.18746 1.77519 0.0022049400000000003 0.0019894
360 903.6999999999999 905.0 3.09699 0.65963 4.18722 1.77527 0.0022246875 0.001987085
361 906.0999999999999 907.5 3.09642 0.65889 4.187 1.77533 0.00222085 0.001984825
362 908.5 910.1999999999999 3.09585 0.65815 4.18676 1.77541 0.0022265525 0.0019826225
363 910.9 912.5999999999999 3.09528 0.65741 4.18653 1.77547 0.0022261125000000003 0.0019804675000000002
364 913.1999999999999 915.0 3.09471 0.65667 4.18629 1.77556 0.0022241525000000002 0.0019783525
365 915.5 917.4 3.09413 0.65594 4.18604 1.77563 0.0022744724999999998 0.001976245
366 917.9 919.9 3.09356 0.6552 4.1858 1.77573 0.002219275 0.001974145
367 920.3 922.3 3.09297 0.65446 4.18554 1.7758 0.0022162 0.0019720375
368 922.6999999999999 924.6999999999999 3.09239 0.65372 4.18529 1.77591 0.0022212524999999997 0.001969925
369 925.0999999999999 927.0999999999999 3.09181 0.65298 4.18503 1.77599 0.00224601 0.0019677875
370 927.4 929.5 3.09122 0.65224 4.18478 1.77611 0.0022489475 0.0019656225
371 929.8 932.0 3.09062 0.6515 4.18451 1.7762 0.002230345 0.001963415
372 932.1999999999999 934.4 3.09002 0.65076 4.18423 1.77632 0.0022245925 0.0019611725
373 934.5 936.6999999999999 3.08943 0.65002 4.18395 1.77642 0.0022408874999999997 0.0019588875
374 936.9 939.0999999999999 3.08882 0.64928 4.18368 1.77654 0.002269515 0.00195656
375 939.3 941.5 3.08822 0.64854 4.18341 1.77665 0.0022575125 0.0019541825
376 941.6999999999999 943.9 3.08761 0.64779 4.18312 1.77678 0.0022348249999999997 0.0019517575
377 944.0 946.3 3.08701 0.64705 4.18282 1.77689 0.0022426975 0.00194929
378 946.4 948.6999999999999 3.0864 0.64631 4.18253 1.77704 0.00228755 0.001946785
379 948.8 951.0999999999999 3.08581 0.64557 4.18225 1.77715 0.0023136075 0.0019448
380 951.0999999999999 953.4 3.08521 0.64483 4.18195 1.7773 0.0022934475000000003 0.001942555
381 953.4 955.8 3.08463 0.64408 4.18163 1.77743 0.002290985 0.0019393775
382 955.8 958.0999999999999 3.08405 0.64334 4.18131 1.77759 0.0023322225 0.0019366975
383 958.0999999999999 960.4 3.08348 0.6426 4.181 1.77772 0.0024275975000000003 0.001934345
384 960.4 962.6999999999999 3.08293 0.64185 4.18069 1.77789 0.0024340825000000003 0.001931925
385 962.6999999999999 965.0 3.08238 0.64111 4.18037 1.77803 0.00239244 0.0019286975
386 965.0999999999999 967.5 3.08186 0.64036 4.18003 1.7782 0.002440355 0.0019255899999999998
387 967.5 969.8999999999999 3.08135 0.63962 4.17972 1.77835 0.0024844249999999997 0.0019231525
388 969.8999999999999 972.2 3.08085 0.63887 4.17941 1.77854 0.0026358625 0.001921185
389 972.3 974.5999999999999 3.08038 0.63813 4.17913 1.77869 0.002562895 0.001918725
390 974.7 977.0 3.07992 0.63738 4.17878 1.77888 0.00253187 0.00191511
391 977.0999999999999 979.3999999999999 3.07948 0.63664 4.17846 1.77904 0.002510255 0.0019121174999999998
392 979.5 981.8 3.079 0.63589 4.17817 1.77923 0.0037645825 0.0019098975
393 981.8 984.2 3.07854 0.63515 4.17817 1.7794 0.0025049875 0.00190754
394 984.2 986.5 3.07809 0.6344 4.17756 1.77959 0.002197385 0.0019046325
395 986.5 988.8999999999999 3.07768 0.63365 4.17718 1.77977 0.0022414625 0.0019014775
396 988.8999999999999 991.3999999999999 3.07728 0.63291 4.17688 1.77997 0.0029119475 0.0018988775
397 991.2 993.8 3.07687 0.63216 4.17673 1.78015 0.004449099999999999 0.0018967025
398 993.7 996.2 3.0765 0.63141 4.17681 1.78036 0.002158695 0.00189465
399 996.0999999999999 998.5 3.07613 0.63067 4.17606 1.78054 0.0021660975 0.0018916625
400 998.3999999999999 1000.8999999999999 3.07578 0.62992 4.17585 1.78076 0.0021995575 0.0018888050000000001
401 1000.8 1003.3 3.07542 0.62917 4.17564 1.78094 0.0036872075 0.001886415
402 1003.2 1005.7 3.07506 0.62842 4.17574 1.78116 0.0028970224999999997 0.0018843875000000001
403 1005.5999999999999 1008.0999999999999 3.07468 0.62768 4.17531 1.78135 0.002170975 0.0018822275
404 1008.0999999999999 1010.5 3.07431 0.62693 4.17489 1.78157 0.0021035249999999998 0.0018797275
405 1010.5 1013.0 3.07394 0.62618 4.17465 1.78177 0.0022652899999999997 0.0018771575000000001
406 1013.0 1015.5 3.07358 0.62543 4.17446 1.78199 0.00257638 0.0018751425
407 1015.5999999999999 1017.8 3.07323 0.62468 4.1743 1.78219 0.0022532475 0.0018733825
408 1018.0999999999999 1020.3 3.07288 0.62393 4.17398 1.78242 0.0021280875 0.0018714074999999998
409 1020.5 1022.7 3.07254 0.62319 4.17373 1.78263 0.0020995750000000002 0.001869225
410 1022.8999999999999 1025.1 3.07219 0.62244 4.17349 1.78286 0.00224729 0.0018672625000000001
411 1025.3 1027.6 3.07185 0.62169 4.17331 1.78306 0.0022273275 0.001865635
412 1027.8 1030.0 3.0715 0.62094 4.17308 1.7833 0.002135675 0.0018640675
413 1030.2 1032.3999999999999 3.07114 0.62019 4.17285 1.78351 0.00212327 0.0018623175
414 1032.6 1034.8 3.07079 0.61944 4.17264 1.78374 0.0020778249999999997 0.00186052
415 1035.0 1037.2 3.07044 0.61869 4.17243 1.78396 0.0021299825 0.001858905
416 1037.3999999999999 1039.6 3.07009 0.61794 4.17223 1.78419 0.0021111575 0.001857445
417 1039.8 1042.0 3.06973 0.61719 4.17201 1.78441 0.0021305975 0.0018559325
418 1042.2 1044.3999999999999 3.06937 0.61644 4.17181 1.78464 0.0020446375 0.0018542749999999998
419 1044.6 1046.8 3.06901 0.61569 4.17158 1.78486 0.002044575 0.0018526125
420 1047.0 1049.2 3.06865 0.61493 4.17138 1.7851 0.00202923 0.0018510500000000001
421 1049.3999999999999 1051.6 3.06828 0.61418 4.17117 1.78531 0.002079605 0.00184951
422 1051.7 1053.8999999999999 3.06791 0.61343 4.17098 1.78555 0.002035835 0.001847855
423 1054.1 1056.3 3.06754 0.61268 4.17077 1.78576 0.0020140425 0.001846095
424 1056.3999999999999 1058.7 3.06717 0.61192 4.17055 1.786 0.00196794 0.0018443125
425 1058.8 1061.1 3.0668 0.61117 4.17032 1.78621 0.002006865 0.0018425425
426 1061.2 1063.5 3.06642 0.61042 4.1701 1.78644 0.00202638 0.0018407225
427 1063.6 1065.8999999999999 3.06604 0.60966 4.16987 1.78665 0.0019409525 0.001838775
428 1066.0 1068.2 3.06567 0.60891 4.16962 1.78689 0.0018941650000000002 0.00183673
429 1068.3999999999999 1070.6 3.06529 0.60816 4.16937 1.78709 0.0018989225 0.0018346425
430 1070.8 1073.0 3.06491 0.6074 4.16913 1.78732 0.0019386075000000001 0.0018325175
431 1073.5 1075.3999999999999 3.06453 0.60665 4.16889 1.78753 0.0020215775 0.001830295
432 1075.8 1077.7 3.06415 0.60589 4.16866 1.78776 0.0018775825 0.001827955
433 1078.3 1080.2 3.06377 0.60513 4.16839 1.78796 0.0018470325000000001 0.0018255275
434 1080.7 1082.5 3.06339 0.60438 4.16814 1.78818 0.0018337075000000001 0.0018230475
435 1083.1 1084.8999999999999 3.06302 0.60362 4.16789 1.78838 0.001882105 0.001820505
436 1085.3999999999999 1087.3 3.06264 0.60286 4.16765 1.7886 0.0018907149999999998 0.00181787
437 1087.8999999999999 1089.6 3.06226 0.6021 4.16741 1.78879 0.0018354775 0.0018151425
438 1090.2 1092.0 3.06189 0.60135 4.16715 1.78901 0.0018151425 0.0018123549999999999
439 1092.6 1094.3999999999999 3.06152 0.60059 4.16689 1.78919 0.00183324 0.001809525
440 1095.0 1096.8 3.06115 0.59983 4.16664 1.78941 0.0018684975 0.0018066475
441 1097.3999999999999 1099.2 3.06078 0.59907 4.16639 1.78959 0.0018717525 0.0018037049999999998
442 1099.7 1101.5 3.06042 0.59831 4.16612 1.7898 0.0018521025 0.0018007175
443 1102.1 1104.0 3.06006 0.59755 4.16585 1.78998 0.0018312325 0.0017977050000000001
444 1104.5 1106.3999999999999 3.05971 0.59679 4.16558 1.79018 0.001863005 0.0017946824999999999
445 1106.8999999999999 1108.8999999999999 3.05936 0.59603 4.16531 1.79035 0.001908245 0.00179164
446 1109.3 1111.3 3.05902 0.59527 4.16504 1.79055 0.0019247099999999998 0.0017885800000000001
447 1111.6 1113.7 3.05868 0.59451 4.16477 1.79071 0.0019233499999999999 0.0017855125000000001
448 1114.0 1116.1 3.05834 0.59375 4.1645 1.7909 0.0019436575 0.0017824625
449 1116.3999999999999 1118.5 3.05801 0.59299 4.16422 1.79106 0.0019750975 0.0017794275
450 1118.8 1120.8999999999999 3.05768 0.59223 4.16396 1.79124 0.0020601025 0.001776405
451 1121.2 1123.3 3.05735 0.59147 4.1637 1.7914 0.0020176474999999998 0.0017733974999999999
452 1123.6 1125.7 3.05702 0.59071 4.16341 1.79157 0.0020104725000000003 0.001770425
453 1126.0 1128.1 3.05669 0.58995 4.16315 1.79172 0.00200964 0.0017674875
454 1128.3999999999999 1130.3999999999999 3.05636 0.58919 4.16289 1.79189 0.0020472825000000003 0.0017645925000000001
455 1130.7 1132.8 3.05604 0.58843 4.16264 1.79202 0.0020705075000000002 0.001761735
456 1133.2 1135.2 3.05572 0.58767 4.16239 1.79218 0.00211469 0.0017589275
457 1135.6 1137.5 3.05539 0.5869 4.16214 1.79231 0.0020543775 0.0017561724999999998
458 1138.0 1139.8999999999999 3.05507 0.58614 4.16187 1.79246 0.0020433574999999997 0.00175348
459 1140.3999999999999 1142.3 3.05475 0.58538 4.16161 1.79258 0.00204893 0.0017508475
460 1142.8 1144.6 3.05443 0.58462 4.16136 1.79273 0.0020752225 0.0017482825
461 1145.2 1147.0 3.05411 0.58386 4.16113 1.79284 0.00204552 0.0017457825
462 1147.6 1149.3999999999999 3.05379 0.5831 4.16089 1.79297 0.002009455 0.0017433625
463 1150.0 1151.7 3.05348 0.58234 4.16064 1.79307 0.0020093525 0.0017410175
464 1152.5 1154.1 3.05316 0.58158 4.16039 1.7932 0.0020375825 0.001738755
465 1154.8999999999999 1156.5 3.05285 0.58082 4.16015 1.79329 0.0020394275 0.0017365675
466 1157.3 1159.0 3.05254 0.58005 4.15988 1.79341 0.001999695 0.001734465
467 1159.7 1161.6 3.05223 0.57929 4.15961 1.7935 0.00197514 0.001732445
468 1162.2 1164.2 3.05193 0.57853 4.15936 1.7936 0.0019850125 0.0017305075
469 1164.6 1166.6 3.05163 0.57777 4.15913 1.79368 0.002005935 0.001728645
470 1167.1 1169.2 3.05133 0.57701 4.1589 1.79378 0.0019937475 0.0017268625
471 1169.6 1171.8 3.05104 0.57625 4.15866 1.79385 0.0019673225000000003 0.0017251525000000001
472 1172.0 1174.2 3.05076 0.57549 4.15841 1.79394 0.0019641150000000002 0.0017235175
473 1174.3999999999999 1176.7 3.05048 0.57473 4.15815 1.794 0.00198383 0.0017219425
474 1176.8 1179.1 3.05021 0.57397 4.1579 1.79408 0.0019974625 0.0017204275
475 1179.2 1181.5 3.04994 0.57321 4.15764 1.79413 0.00223083 0.0017189675
476 1181.6 1183.8999999999999 3.04968 0.57245 4.15744 1.79421 0.0020063374999999997 0.001717555
477 1184.0 1186.3 3.04941 0.57169 4.15717 1.79425 0.00189127 0.00171618
478 1186.3999999999999 1188.7 3.04913 0.57093 4.15693 1.79432 0.0018485724999999999 0.0017148425
479 1188.8 1191.1 3.04886 0.57017 4.15669 1.79435 0.0018916475 0.0017135275
480 1191.1 1193.5 3.04858 0.56941 4.15648 1.79441 0.0019818775 0.0017122325000000001
481 1193.5 1195.8 3.04831 0.56865 4.1563 1.79444 0.0018846175 0.0017109475000000002
482 1195.8 1198.2 3.04805 0.56789 4.15611 1.79449 0.0017977975 0.0017096675
483 1198.2 1200.5 3.04778 0.56712 4.15592 1.79452 0.001787865 0.0017083825
484 1200.5 1203.1 3.04752 0.56636 4.15576 1.79456 0.0018473200000000002 0.00170709
485 1202.8999999999999 1205.5 3.04727 0.5656 4.15561 1.79457 0.00187255 0.0017057774999999999
486 1205.2 1208.0 3.04701 0.56484 4.15546 1.79461 0.0018041825 0.0017044425
487 1207.7 1210.3999999999999 3.04677 0.56408 4.15529 1.79462 0.0017732725 0.0017030749999999999
488 1210.0 1212.7 3.04652 0.56332 4.15514 1.79465 0.001798365 0.0017016775
489 1212.3999999999999 1215.1 3.04628 0.56256 4.15502 1.79465 0.0018465275 0.001700235
490 1214.7 1217.5 3.04604 0.5618 4.15492 1.79468 0.0018614999999999999 0.0016987525000000002
491 1217.1 1219.8999999999999 3.0458 0.56104 4.15482 1.79467 0.001822055 0.0016972225000000001
492 1219.5 1222.3 3.04557 0.56027 4.15469 1.79469 0.001812135 0.00169564
493 1221.8999999999999 1224.6 3.04534 0.55951 4.15456 1.79468 0.0018452874999999999 0.0016940075000000001
494 1224.2 1227.0 3.04511 0.55875 4.15445 1.79469 0.0018917225 0.0016923225
495 1226.6 1229.3999999999999 3.04489 0.55799 4.15434 1.79468 0.0019000825 0.0016905825
496 1229.0 1231.8 3.04466 0.55723 4.15422 1.79468 0.0018865449999999999 0.0016887925
497 1231.3 1234.1 3.04444 0.55647 4.15409 1.79466 0.0018955475 0.00168695
498 1233.7 1236.6 3.04422 0.5557 4.15397 1.79466 0.0019474750000000002 0.00168506
499 1236.1 1239.0 3.04399 0.55494 4.15385 1.79463 0.00193224 0.0016831225000000002
